person_id;activity_index;purpose;start_time;end_time;x;y;facility_id;link_id
56612;0;home;-Infinity;18579.0;703057.572845;5354520.029571;home_56612;30229
56612;1;home;18579.0;29379.0;703057.572845;5354520.029571;home_56612;30229
297419;0;home;-Infinity;18582.0;715794.172784;5354360.785437;home_297419;20374
348166;0;home;-Infinity;18585.0;703235.562119;5364696.990539;home_348166;48145
217236;0;home;-Infinity;18586.0;686181.007884;5360798.959894;home_217236;80501
212948;1;education;18621.0;41973.0;702225.456503;5363889.636781;edu_296;44242
85924;2;work;18630.0;63307.0;697213.679801;5359139.821019;work_6883;52010
332951;1;work;18637.0;48653.0;682496.083442;5391805.080182;work_9365;36010
260262;0;home;-Infinity;18639.0;685177.90939;5378541.289606;home_260262;26351
99954;0;home;-Infinity;18643.0;710737.821668;5350899.194901;home_99954;10095
162344;0;home;-Infinity;18645.0;691877.725013;5367742.771226;home_162344;661
184333;0;home;-Infinity;18663.0;703467.344437;5367562.047357;home_184333;2397
123969;1;work;18666.0;48579.0;698554.964445;5350824.445364;work_3956;15256
271565;0;home;-Infinity;18683.0;731113.303235;5359282.223901;home_271565;71497
166262;1;work;18696.0;46300.0;698791.522473;5404017.86861;work_8021;81815
299099;0;home;-Infinity;18698.0;715337.511146;5355565.262206;home_299099;56437
227652;1;work;18707.0;41950.0;702915.536331;5364812.473923;work_5140;61503
115558;0;home;-Infinity;18712.0;736261.322796;5355446.962566;home_115558;62381
106842;1;other;18727.0;18727.0;690649.403283;5367266.526792;sec_10139;70021
273306;0;home;-Infinity;18772.0;711391.746105;5353846.487659;home_273306;16578
153759;0;home;-Infinity;18773.0;704219.225631;5365563.642702;home_153759;14977
111158;0;home;-Infinity;18783.0;680814.496942;5398193.101417;home_111158;42273
94528;0;home;-Infinity;18785.0;697572.19;5354180.925;home_94528;49777
106842;2;work;18794.0;63715.0;690649.403283;5367266.526792;work_7054;70021
153582;1;work;18807.0;32295.0;701341.865548;5363864.500654;work_4959;15625
217294;1;work;18828.0;56524.0;702521.955699;5364426.701527;work_4850;29605
121962;1;work;18836.0;47497.0;714801.422986;5353097.441267;work_1340;61132
150960;0;home;-Infinity;18843.0;716368.919811;5364654.161564;home_150960;36441
79708;2;work;18854.0;23654.0;692919.53462;5395414.463149;work_9264;54596
99553;0;home;-Infinity;18886.0;720546.275258;5360356.119844;home_99553;21739
199957;0;home;-Infinity;18890.0;684304.055147;5369415.243056;home_199957;8893
185441;0;home;-Infinity;18904.0;705442.46657;5361469.327648;home_185441;63626
111904;0;home;-Infinity;18905.0;684587.539048;5377534.884296;home_111904;15818
67889;0;home;-Infinity;18907.0;734253.22912;5352408.917375;home_67889;50783
196041;0;home;-Infinity;18928.0;673992.66581;5369559.131455;home_196041;19216
90101;0;work;-Infinity;18933.0;703242.884806;5356777.474825;work_5235;57024
116844;0;home;-Infinity;18934.0;714846.064546;5354583.330292;home_116844;52525
185147;0;home;-Infinity;18937.0;703762.298946;5362964.224364;home_185147;62411
166910;1;work;18943.0;48829.0;687048.185899;5377481.851291;work_8095;8523
134301;0;home;-Infinity;18948.0;711831.960286;5381563.832966;home_134301;78393
185511;0;work;-Infinity;18959.0;701598.757901;5363666.966497;work_5053;54930
155980;0;home;-Infinity;18966.0;705092.864708;5359787.771135;home_155980;44548
185383;0;home;-Infinity;18998.0;702147.323609;5365306.488062;home_185383;54994
205287;0;home;-Infinity;18999.0;734473.021442;5352307.633348;home_205287;62523
182320;1;work;19000.0;23807.0;685548.057866;5380196.170657;work_8117;29028
124393;0;home;-Infinity;19005.0;701959.517907;5386386.9738;home_124393;59501
244796;0;home;-Infinity;19025.0;713646.240847;5348026.654784;home_244796;30312
320619;0;home;-Infinity;19028.0;692538.941723;5367508.186129;home_320619;29338
262473;0;home;-Infinity;19032.0;691427.526836;5374382.637086;home_262473;62321
108596;0;home;-Infinity;19038.0;696194.905114;5360074.809556;home_108596;57270
177724;0;home;-Infinity;19052.0;728933.417823;5348237.850219;home_177724;14241
163093;0;home;-Infinity;19073.0;713613.608783;5376549.299259;home_163093;28756
41794;0;work;-Infinity;19094.0;683335.747776;5398530.639288;work_7933;32680
107717;0;home;-Infinity;19114.0;716809.728377;5373751.814908;home_107717;43559
224974;0;home;-Infinity;19146.0;706319.583642;5380883.662518;home_224974;78270
389701;0;home;-Infinity;19149.0;683592.204311;5378025.136875;home_389701;55300
190300;0;home;-Infinity;19154.0;717051.831108;5372375.944977;home_190300;71094
204295;1;work;19157.0;45281.0;683541.960064;5398114.7621;work_7931;34317
310699;0;leisure;-Infinity;19161.0;704258.819272;5363848.575866;sec_2495;41006
165328;0;home;-Infinity;19177.0;683943.294887;5399562.477356;home_165328;52357
162344;1;work;19183.0;46845.0;690165.241153;5367106.775432;work_7048;3295
257238;0;home;-Infinity;19193.0;704013.797396;5375731.902787;home_257238;56735
326263;0;home;-Infinity;19209.0;684097.510996;5377849.508975;home_326263;9065
309356;0;home;-Infinity;19211.0;694046.774657;5352705.27087;home_309356;43626
176545;0;home;-Infinity;19227.0;708182.364066;5344907.41123;home_176545;39745
188105;1;work;19229.0;47885.0;705168.063063;5358902.548902;work_5487;44531
332405;1;work;19238.0;45770.0;684413.140784;5377708.677874;work_8422;23903
236680;1;work;19246.0;48682.0;693609.02373;5401951.707022;work_9231;17025
321744;0;home;-Infinity;19255.0;705421.9784;5375213.827999;home_321744;72597
209682;0;work;-Infinity;19268.0;716841.391914;5372699.473603;work_6539;12127
314435;1;work;19270.0;58303.0;703146.597112;5356202.372397;work_5534;63559
190521;1;work;19273.0;48792.0;702059.757846;5364350.535571;work_5210;80398
322366;1;home;19276.0;50296.0;699911.522308;5371062.969311;home_322366;56101
297419;1;work;19279.0;46482.0;714030.918996;5354735.660664;work_727;81230
153287;0;home;-Infinity;19280.0;687482.711272;5359190.792013;home_153287;50419
260262;1;work;19289.0;46539.0;684517.253507;5376943.613806;work_8282;14396
245614;1;work;19292.0;48574.0;696550.250873;5354618.901788;work_6731;55512
149766;0;home;-Infinity;19321.0;710345.07461;5353939.51994;home_149766;79926
215457;0;work;-Infinity;19331.0;700789.327813;5380614.497121;work_3914;68499
170176;0;home;-Infinity;19336.0;692436.005582;5392131.835049;home_170176;18192
178159;0;home;-Infinity;19341.0;706622.246255;5351005.29269;home_178159;13209
320619;1;work;19369.0;31628.0;690841.343388;5367101.414659;work_7096;48850
317300;0;home;-Infinity;19380.0;717596.219872;5372009.802827;home_317300;27678
305195;0;home;-Infinity;19382.0;712797.897211;5354343.606771;home_305195;72096
246284;0;leisure;-Infinity;19396.0;721554.587088;5373955.0047;sec_2654;13643
174396;0;home;-Infinity;19398.0;714984.799498;5353128.899299;home_174396;42621
258925;0;home;-Infinity;19405.0;679555.548803;5366669.177339;home_258925;57116
176826;0;home;-Infinity;19417.0;708879.523509;5345730.105368;home_176826;52368
215982;1;work;19419.0;49046.0;695962.526197;5353870.766584;work_4020;10101
223219;0;home;-Infinity;19423.0;709138.854584;5364080.262796;home_223219;25303
90656;0;home;-Infinity;19436.0;711216.497943;5350802.003074;home_90656;10469
311175;1;work;19438.0;56494.0;702059.757846;5364350.535571;work_5210;80398
184333;1;work;19449.0;45663.0;702292.789308;5364189.231111;work_5064;131
184663;0;home;-Infinity;19457.0;704905.764725;5363132.636489;home_184663;77368
90973;0;home;-Infinity;19472.0;730749.656237;5359668.211765;home_90973;24158
221137;0;home;-Infinity;19474.0;703982.743847;5353370.113658;home_221137;43620
324571;0;home;-Infinity;19484.0;683514.041119;5399090.349518;home_324571;4102
240053;0;home;-Infinity;19499.0;716533.537897;5358886.973219;home_240053;20618
310422;0;home;-Infinity;19502.0;696807.052103;5361327.874133;home_310422;33064
283641;0;home;-Infinity;19509.0;706730.166455;5379874.247492;home_283641;45071
81029;0;home;-Infinity;19513.0;716086.319474;5353892.380399;home_81029;58645
120519;0;home;-Infinity;19513.0;720450.434786;5342340.911692;home_120519;17326
310699;1;other;19515.0;40761.0;704593.961276;5363909.253067;sec_326;60941
226541;0;home;-Infinity;19518.0;699220.74692;5355179.425072;home_226541;24581
142411;0;home;-Infinity;19522.0;685030.125725;5390654.535296;home_142411;63235
254746;2;work;19524.0;47061.0;707119.125757;5379329.324701;work_6618;43392
239816;0;home;-Infinity;19530.0;716695.347651;5356385.313897;home_239816;77592
389701;1;shop;19534.0;20349.0;681511.093185;5376703.584567;sec_1905;5746
192631;0;home;-Infinity;19541.0;697438.942825;5355702.512171;home_192631;36922
233036;0;home;-Infinity;19543.0;687174.590621;5378883.495325;home_233036;68865
175943;0;home;-Infinity;19545.0;714672.602219;5355599.989519;home_175943;39061
322189;1;work;19559.0;47605.0;702059.757846;5364350.535571;work_5210;80398
223808;1;work;19581.0;43245.0;718983.217814;5372794.499164;work_6014;10978
185511;1;home;19594.0;43259.0;702872.476484;5364473.471885;home_185511;10289
205287;1;work;19600.0;51399.0;730324.299955;5349094.93323;work_516;2541
124393;1;work;19611.0;46065.0;703881.539051;5386091.76333;work_4345;40646
322885;0;home;-Infinity;19620.0;681558.814716;5393405.518082;home_322885;67268
196041;1;work;19654.0;45328.0;674641.634834;5374266.721824;work_7825;70763
309356;1;work;19668.0;31811.0;695291.918062;5353481.883138;work_4332;42076
179584;1;work;19671.0;44980.0;715015.900404;5354997.970451;work_1481;1516
108795;0;home;-Infinity;19677.0;693956.037261;5356699.183453;home_108795;39793
123880;0;work;-Infinity;19689.0;691275.794795;5354187.330309;work_4189;30938
246284;1;other;19707.0;40996.0;722136.183723;5374489.012235;sec_9115;33994
165428;0;home;-Infinity;19717.0;683123.567575;5399354.785496;home_165428;28819
283880;0;home;-Infinity;19720.0;697146.76229;5355907.726238;home_283880;38660
262473;1;work;19720.0;46932.0;690508.397611;5376524.616777;work_8633;34441
257238;1;work;19721.0;42113.0;702292.638075;5376197.618613;work_7488;11298
280325;0;home;-Infinity;19756.0;704678.685903;5354849.243378;home_280325;29894
251425;0;home;-Infinity;19765.0;705461.315578;5365702.128736;home_251425;66698
219356;0;home;-Infinity;19787.0;702146.751559;5364711.022798;home_219356;16913
48017;0;home;-Infinity;19789.0;714760.287748;5353604.136933;home_48017;68253
48017;1;home;19789.0;30589.0;714760.287748;5353604.136933;home_48017;68253
171900;0;home;-Infinity;19792.0;684781.625801;5376223.148839;home_171900;44124
185147;1;work;19796.0;38737.0;700935.353012;5364151.837812;work_5067;14542
164617;0;home;-Infinity;19798.0;673308.52813;5370159.144823;home_164617;50467
153759;1;work;19801.0;28973.0;700593.127382;5363667.379971;work_5068;72340
163571;0;work;-Infinity;19802.0;694304.367407;5370519.051818;work_5692;77685
163571;1;work;19802.0;57662.0;694304.367407;5370519.051818;work_5692;77685
157457;0;work;-Infinity;19810.0;696296.614372;5353989.065802;work_4081;65203
157457;1;work;19810.0;57670.0;696296.614372;5353989.065802;work_4081;65203
289551;0;home;-Infinity;19817.0;684791.038361;5380212.058026;home_289551;19957
267230;0;home;-Infinity;19819.0;715202.149362;5353766.350956;home_267230;16959
271592;0;home;-Infinity;19822.0;726337.367087;5354261.865936;home_271592;2433
185132;0;home;-Infinity;19823.0;702295.328192;5364847.581882;home_185132;14788
95565;0;work;-Infinity;19828.0;692779.57359;5404870.199272;work_8717;42716
95565;1;work;19828.0;20728.0;692779.57359;5404870.199272;work_8717;42716
204986;0;home;-Infinity;19835.0;725564.398329;5354922.9472;home_204986;77859
96933;0;home;-Infinity;19837.0;685840.751339;5389230.705008;home_96933;346
273544;0;home;-Infinity;19837.0;711089.978458;5355795.240957;home_273544;70534
165328;1;work;19838.0;65077.0;681779.188063;5398962.907498;work_7958;69153
188223;0;home;-Infinity;19845.0;703922.41554;5356579.166402;home_188223;60664
257556;0;home;-Infinity;19850.0;708276.720866;5372265.493092;home_257556;7816
164276;1;work;19852.0;46462.0;681975.381894;5399162.834223;work_7969;70201
154634;0;home;-Infinity;19853.0;702379.443389;5363310.112116;home_154634;29718
238292;0;home;-Infinity;19856.0;684964.994205;5390267.25168;home_238292;39890
115558;1;work;19863.0;37612.0;732499.541008;5349774.44885;work_534;10584
197872;0;home;-Infinity;19868.0;696354.206118;5403859.627102;home_197872;34409
76485;0;home;-Infinity;19876.0;698793.803773;5373189.804216;home_76485;23865
308628;0;home;-Infinity;19876.0;694534.747472;5352454.832739;home_308628;1586
276895;0;home;-Infinity;19876.0;689984.258171;5359973.881961;home_276895;71533
219730;0;work;-Infinity;19878.0;702924.426039;5365253.15223;work_5030;31482
267671;0;home;-Infinity;19896.0;714647.413552;5353312.360057;home_267671;68277
284347;0;home;-Infinity;19897.0;694135.477298;5356594.727754;home_284347;40699
322885;1;work;19899.0;60120.0;681342.389419;5394887.150585;work_7777;7832
214259;0;work;-Infinity;19901.0;696792.16391;5362935.761396;work_4694;56715
214259;1;work;19901.0;57761.0;696792.16391;5362935.761396;work_4694;56715
185383;1;work;19903.0;43298.0;702435.609799;5362862.593293;work_4977;26155
221259;0;home;-Infinity;19906.0;702823.232961;5354423.518975;home_221259;66326
326263;1;leisure;19913.0;21309.0;684774.496525;5377824.207814;sec_2927;52969
72842;0;home;-Infinity;19915.0;705129.931077;5363764.24466;home_72842;53399
173270;0;home;-Infinity;19926.0;731566.027796;5350895.445625;home_173270;25793
174396;1;work;19930.0;58998.0;716800.824852;5355961.349719;work_1534;52581
303020;0;home;-Infinity;19950.0;730405.246784;5359047.175493;home_303020;34595
163580;0;home;-Infinity;19954.0;711684.680206;5371681.795426;home_163580;43697
177253;0;work;-Infinity;19957.0;701461.885184;5364679.185414;work_5212;5577
177253;1;work;19957.0;28057.0;701461.885184;5364679.185414;work_5212;5577
136555;0;home;-Infinity;19959.0;683863.040095;5398842.028892;home_136555;46024
165428;1;work;19961.0;51157.0;683707.108651;5398647.347837;work_7929;26751
236902;0;home;-Infinity;19963.0;691927.861454;5395978.45815;home_236902;21767
211717;0;work;-Infinity;19970.0;692482.60619;5367880.891231;work_7095;37645
226541;1;work;19970.0;58218.0;696335.841063;5354230.791804;work_6740;65201
211717;1;work;19970.0;57830.0;692482.60619;5367880.891231;work_7095;37645
212907;0;home;-Infinity;19973.0;712896.669552;5358231.596395;home_212907;75168
116293;0;leisure;-Infinity;19981.0;710344.627402;5353940.003527;sec_2381;79926
236704;0;home;-Infinity;19984.0;692283.27012;5395501.416149;home_236704;14139
124006;0;home;-Infinity;19986.0;698385.041378;5350613.18849;home_124006;78818
136745;0;work;-Infinity;19989.0;684541.06969;5398064.897277;work_8009;31784
127069;0;work;-Infinity;19989.0;705284.97939;5359799.700557;work_4743;40581
136745;1;work;19989.0;20889.0;684541.06969;5398064.897277;work_8009;31784
249036;0;home;-Infinity;20001.0;704111.170659;5365093.261103;home_249036;33294
292069;0;home;-Infinity;20014.0;692010.460814;5375419.861846;home_292069;42438
230119;0;work;-Infinity;20017.0;675049.677662;5385622.290266;work_7868;50339
230119;1;work;20017.0;28117.0;675049.677662;5385622.290266;work_7868;50339
290006;0;home;-Infinity;20019.0;683754.373753;5378375.253061;home_290006;50503
219730;1;work;20019.0;27978.0;702924.426039;5365253.15223;work_5030;31482
141222;0;home;-Infinity;20020.0;689164.989666;5400542.436176;home_141222;31965
191693;0;home;-Infinity;20025.0;707441.652917;5379425.952371;home_191693;47185
279132;0;home;-Infinity;20029.0;705041.288148;5365573.902552;home_279132;58883
147652;0;work;-Infinity;20039.0;694019.492553;5353598.794094;work_4150;30412
147652;1;work;20039.0;57899.0;694019.492553;5353598.794094;work_4150;30412
305451;0;home;-Infinity;20053.0;710902.093383;5353877.527622;home_305451;4527
217599;0;home;-Infinity;20068.0;700243.289586;5360480.025246;home_217599;10357
403438;0;home;-Infinity;20071.0;720147.454298;5372031.946028;home_403438;44622
185441;1;work;20071.0;29104.0;702228.445456;5364786.089129;work_5216;16913
185248;0;home;-Infinity;20074.0;700413.784247;5363332.987511;home_185248;43024
154870;0;work;-Infinity;20080.0;699208.222252;5364839.633986;work_4830;55564
154870;1;work;20080.0;57940.0;699208.222252;5364839.633986;work_4830;55564
198695;0;home;-Infinity;20101.0;684578.023679;5378037.292346;home_198695;58000
215477;0;work;-Infinity;20140.0;688948.87812;5400605.764955;work_9226;7751
215477;1;work;20140.0;58000.0;688948.87812;5400605.764955;work_9226;7751
255267;0;home;-Infinity;20141.0;697688.940365;5355113.050268;home_255267;66930
129391;0;home;-Infinity;20141.0;703787.942865;5356583.18069;home_129391;62562
181843;0;home;-Infinity;20143.0;719528.828729;5364508.316383;home_181843;66945
288454;0;home;-Infinity;20146.0;683349.29865;5399435.280716;home_288454;75514
226083;0;work;-Infinity;20149.0;695383.202967;5360170.366802;work_6936;76524
114794;0;work;-Infinity;20149.0;681975.381894;5399162.834223;work_7969;70201
219040;0;work;-Infinity;20165.0;699208.222252;5364839.633986;work_4830;55564
219040;1;work;20165.0;58025.0;699208.222252;5364839.633986;work_4830;55564
237035;0;work;-Infinity;20167.0;693637.811507;5402168.332385;work_9239;17025
237035;1;work;20167.0;58027.0;693637.811507;5402168.332385;work_9239;17025
184436;0;home;-Infinity;20186.0;703452.81633;5364583.15874;home_184436;44884
147614;0;home;-Infinity;20197.0;704037.994449;5352338.187421;home_147614;63364
99553;1;work;20197.0;41686.0;704801.801149;5355091.343212;work_5439;36761
