person_id;person_trip_id;leg_index;access_stop_id;egress_stop_id;transit_line_id;transit_route_id;departure_id;access_area_id;egress_area_id;transit_mode
84216;0;1;258602.link:37842;383361.link:77252;5503;204545;1018364_07:21:00;646696.0;666522.0;bus
131397;0;3;410688.link:10330;552441.link:11507;5468;466755;1296358_07:29:00;96974.0;138454.0;bus
34471;0;1;395777.link:1585;357979.link:56351;18874;1272645;1272645_07:25:00;100649.0;506856.0;bus
282290;0;1;510267.link:69533;168343.link:11400;18695;1246412;1246412_07:01:00;160244.0;568853.0;bus
305847;0;3;441804.link:43830;322056.link:77270;23106;666145;610420_07:13:00;124343.0;582085.0;bus
77760;0;1;452412.link:22713;585935.link:55116;22781;1362296;1362296_06:58:00;575433.0;253317.0;bus
8048;0;3;117201.link:76457;197025.link:9599;7839;29708;637031_06:55:00;95392.0;578786.0;bus
18798;0;1;395777.link:1585;545209.link:15585;18874;1272645;1272645_07:25:00;100649.0;88225.0;bus
132912;0;1;606936.link:48550;310111.link:12285;23536;586760;967245_07:20:00;22170.0;560248.0;bus
94561;0;1;629179.link:77159;310111.link:12285;23536;586760;967245_07:20:00;564417.0;560248.0;bus
326687;0;1;108085.link:27457;108734.link:33426;20910;1478232;1478232_07:18:00;342582.0;34271.0;bus
74045;0;1;181758.link:38921;651491.link:7447;7725;534384;843981_07:25:00;309803.0;155273.0;bus
213829;0;1;131259.link:51278;175917.link:43827;24871;1622686;1622686_07:14:00;61333.0;124343.0;bus
11481;0;1;408803.link:67886;108734.link:33426;20910;1478232;1478232_07:18:00;379006.0;34271.0;bus
180843;0;1;126593.link:9365;175917.link:43827;24871;1622686;1622686_07:14:00;572234.0;124343.0;bus
71125;0;1;502603.link:13108;142101.link:61358;7883;1134964;731186_07:16:00;599727.0;598422.0;bus
15878;0;1;469740.link:32517;400083.link:26943;10278;855252;855252_07:12:00;120778.0;36053.0;bus
68974;0;1;120060.link:63078;452220.link:14575;14914;618201;708003_07:13:00;125808.0;301018.0;bus
206230;0;1;522611.link:64287;452220.link:14575;14914;618201;708003_07:13:00;313612.0;301018.0;bus
121836;0;1;126593.link:9365;175917.link:43827;24871;1622686;1622686_07:14:00;572234.0;124343.0;bus
272063;0;1;263407.link:45590;346745.link:7882;9292;236054;236054_07:06:00;156271.0;353008.0;bus
146871;0;1;180427.link:56504;87005.link:76353;10278;1014075;1311641_07:05:00;648007.0;284116.0;bus
44331;0;1;545887.link:66971;648929.link:42716;13373;62026;62026_07:30:00;587447.0;477437.0;bus
225834;0;3;406752.link:14642;160212.link:41776;12526;341182;845376_07:17:00;539706.0;378316.0;bus
25293;1;4;674159.link:33406;91877.link:29786;8390;98964;1488495_07:35:00;385007.0;221208.0;bus
223219;0;3;259129.link:21761;451458.link:67867;373;226990;226990_06:53:00;200976.0;115044.0;bus
273193;0;5;342114.link:27987;360448.link:34513;5503;204545;1018364_07:21:00;417625.0;96974.0;bus
274193;0;3;147812.link:56813;451458.link:67867;373;226990;226990_06:53:00;240045.0;115044.0;bus
79031;0;1;642972.link:19689;648929.link:42716;13373;62026;62026_07:30:00;470866.0;477437.0;bus
260589;0;1;160283.link:55404;505687.link:16009;13676;934178;96607_07:32:00;183818.0;420643.0;bus
255207;0;3;431060.link:16905;160212.link:41776;12526;341182;845376_07:17:00;601422.0;378316.0;bus
15290;0;1;506814.link:56413;284886.link:8717;23106;57185;195188_07:33:00;181821.0;19488.0;bus
70592;0;1;575489.link:74249;572907.link:44317;20612;92588;741777_07:16:00;523239.0;352212.0;bus
40357;0;1;279879.link:66702;53130.link:34435;9289;1673844;608361_07:15:00;311119.0;514801.0;bus
219016;0;1;179445.link:76674;53851.link:72263;3794;1343297;712820_07:24:00;111873.0;96974.0;bus
126269;0;3;170724.link:69001;106632.link:77253;21480;987021;875843_07:26:00;88902.0;666522.0;bus
271592;0;5;444375.link:9221;670907.link:29732;16059;1035645;1602979_07:31:00;520392.0;601422.0;rail
315760;0;1;674676.link:53743;280940.link:12479;18688;1638238;1638238_07:25:00;234841.0;91217.0;bus
209640;0;3;159131.link:26976;168132.link:22316;2556;1718517;1718517_07:15:00;384423.0;417625.0;rail
80922;0;1;618014.link:56449;367598.link:56070;373;226990;226990_06:53:00;584454.0;26842.0;bus
253766;0;1;275650.link:43723;168343.link:11400;13129;1714682;1714682_07:11:00;354504.0;568853.0;bus
122313;0;3;497590.link:40861;367598.link:56070;373;226990;226990_06:53:00;411474.0;26842.0;bus
290825;0;1;56558.link:12517;357088.link:41025;8390;891278;805896_07:36:00;377348.0;300257.0;bus
29607;0;1;338123.link:56812;441772.link:49192;13598;1422485;141506_07:33:00;240045.0;93008.0;bus
116905;0;1;284886.link:8717;367598.link:56070;373;226990;226990_06:53:00;19488.0;26842.0;bus
313220;0;1;199199.link:46517;367598.link:56070;373;226990;226990_06:53:00;664177.0;26842.0;bus
172228;0;3;605244.link:38904;507710.link:67422;7922;420390;1661726_07:32:00;655169.0;36305.0;rail
97963;0;1;497590.link:40861;367598.link:56070;373;226990;226990_06:53:00;411474.0;26842.0;bus
121637;0;1;347346.link:70878;367598.link:56070;373;226990;226990_06:53:00;329366.0;26842.0;bus
316924;0;1;275650.link:43723;168343.link:11400;13129;1714682;1714682_07:11:00;354504.0;568853.0;bus
79361;0;1;17805.link:33815;507710.link:59125;13668;749590;1295816_07:15:00;165879.0;36305.0;bus
267218;0;3;272376.link:56818;671499.link:74546;16784;348850;1359257_07:36:00;240045.0;593530.0;bus
233857;0;1;548386.link:22425;507710.link:59125;13668;749590;1295816_07:15:00;134700.0;36305.0;bus
69021;0;1;668428.link:81138;437042.link:35396;17075;172490;749552_07:21:00;36038.0;248401.0;bus
108181;0;1;245645.link:43398;9641.link:49135;7839;372860;1642757_07:01:00;99682.0;226748.0;bus
308587;0;1;270219.link:51861;292161.link:30412;18874;1450073;689377_07:11:00;10361.0;11977.0;bus
47284;0;1;410636.link:8131;671499.link:74546;16784;348850;1359257_07:36:00;224192.0;593530.0;bus
177742;0;1;280658.link:55226;280110.link:58223;20417;943853;199502_07:07:00;81231.0;189869.0;bus
101881;0;1;266131.link:55999;400083.link:26943;14604;1404386;1500383_06:54:00;407854.0;36053.0;bus
207142;0;3;477080.link:42860;479467.link:70734;7195;81719;1165377_07:38:00;240045.0;486154.0;rail
278376;0;1;569906.link:17281;277214.link:69591;18092;236536;1139986_07:26:00;549576.0;96062.0;bus
105980;0;1;590143.link:22892;277214.link:69591;18092;236536;1139986_07:26:00;38250.0;96062.0;bus
308364;0;1;395777.link:1585;473885.link:41760;18874;1272645;1272645_07:25:00;100649.0;43204.0;bus
218812;0;1;154878.link:1916;277214.link:69591;18092;236536;1139986_07:26:00;295305.0;96062.0;bus
155365;0;1;154878.link:1916;277214.link:69591;18092;236536;1139986_07:26:00;295305.0;96062.0;bus
86636;0;1;279879.link:66703;271923.link:13589;9289;1450231;1450231_07:14:00;311119.0;96974.0;bus
156578;0;1;154878.link:1916;277214.link:69591;18092;236536;1139986_07:26:00;295305.0;96062.0;bus
277639;0;1;49590.link:67568;271923.link:13589;9289;1450231;1450231_07:14:00;190940.0;96974.0;bus
328094;0;1;322467.link:71277;171481.link:31444;22781;277292;174288_07:06:00;831.0;560205.0;bus
75628;0;1;174588.link:39795;311917.link:39091;18874;1450073;689377_07:11:00;327757.0;590295.0;bus
104805;0;3;360448.link:67145;301262.link:61683;5503;1117701;945090_07:32:00;96974.0;263804.0;bus
302540;0;1;508789.link:75269;23798.link:64514;7989;1112936;1112936_07:21:00;370790.0;125808.0;bus
92121;0;1;582577.link:42721;661879.link:71517;12907;1051904;690534_07:29:00;337066.0;169742.0;bus
234418;0;1;404439.link:61994;505687.link:16009;8390;891278;805896_07:36:00;542439.0;420643.0;bus
290501;0;1;404439.link:61994;505687.link:16009;8390;891278;805896_07:36:00;542439.0;420643.0;bus
32662;0;1;624488.link:48404;533047.link:69586;24871;1622686;1622686_07:14:00;222519.0;534574.0;bus
267789;0;1;272376.link:56818;241030.link:64056;16784;348850;1359257_07:36:00;240045.0;496605.0;bus
92140;0;1;240065.link:19100;661879.link:71517;12907;1051904;690534_07:29:00;525746.0;169742.0;bus
39203;0;1;174588.link:39795;311917.link:39091;18874;1450073;689377_07:11:00;327757.0;590295.0;bus
241739;0;1;272376.link:56818;241030.link:64056;16784;348850;1359257_07:36:00;240045.0;496605.0;bus
71875;0;1;537242.link:41120;311917.link:39091;18874;1450073;689377_07:11:00;357296.0;590295.0;bus
103510;0;1;240065.link:19100;661879.link:71517;12907;1051904;690534_07:29:00;525746.0;169742.0;bus
305801;0;1;394673.link:40150;205912.link:49031;24871;659054;659054_07:14:00;616222.0;195798.0;bus
83432;0;1;629769.link:12501;662009.link:37849;16059;258178;369622_07:32:00;649912.0;96974.0;rail
124101;0;1;629769.link:12501;187458.link:51185;16059;262437;1072254_07:32:00;649912.0;417625.0;rail
28903;0;1;671499.link:74546;164416.link:29215;18309;1604018;1604018_07:00:00;593530.0;642971.0;bus
248367;0;1;114008.link:78407;321852.link:11396;7839;29708;637031_06:55:00;108286.0;543244.0;bus
92665;0;1;462215.link:pt_462215;662009.link:37849;16059;258178;369622_07:32:00;480693.0;96974.0;rail
132907;0;1;427482.link:49781;585269.link:9535;12526;889712;1596751_07:05:00;375043.0;309005.0;bus
289732;0;1;72504.link:66201;35730.link:5130;24134;1049961;1369740_07:28:00;493871.0;193210.0;bus
278229;0;1;49478.link:9292;662009.link:37849;16059;258178;369622_07:32:00;601422.0;96974.0;rail
334077;0;7;147812.link:56813;586600.link:13589;373;226990;226990_06:53:00;240045.0;96974.0;bus
38482;0;1;510267.link:69533;450501.link:43540;10278;200315;200315_07:22:00;160244.0;577786.0;bus
306733;0;3;497590.link:40861;586600.link:13589;373;226990;226990_06:53:00;411474.0;96974.0;bus
271565;0;3;147812.link:56813;586600.link:13589;373;226990;226990_06:53:00;240045.0;96974.0;bus
72182;0;1;79333.link:78175;321852.link:11396;7839;29708;637031_06:55:00;128946.0;543244.0;bus
85986;0;1;49478.link:9292;662009.link:37849;16059;258178;369622_07:32:00;601422.0;96974.0;rail
195245;0;5;360448.link:67145;307730.link:27984;5503;1117701;945090_07:32:00;96974.0;417625.0;bus
5253;0;1;640223.link:69066;298478.link:73390;5468;466755;1296358_07:29:00;211576.0;322793.0;bus
70564;0;3;69229.link:78978;226229.link:41479;16784;348850;1359257_07:36:00;612531.0;634585.0;bus
44558;0;1;117202.link:3185;164581.link:7540;18409;375227;801546_07:37:00;180112.0;151381.0;rail
70629;0;1;575489.link:74249;667976.link:10427;20612;92588;741777_07:16:00;523239.0;486154.0;bus
241365;0;1;270878.link:41494;226229.link:41479;16784;348850;1359257_07:36:00;598113.0;634585.0;bus
273193;0;7;243521.link:34508;595865.link:69580;22704;1295008;776150_07:40:00;96974.0;578598.0;bus
85751;0;3;615752.link:49168;667609.link:3442;9289;1673844;608361_07:15:00;226748.0;639853.0;bus
240626;0;1;425071.link:52566;97826.link:40862;17075;172490;749552_07:21:00;47388.0;411474.0;bus
162286;0;1;174588.link:39795;557401.link:54015;18874;1450073;689377_07:11:00;327757.0;6570.0;bus
118153;0;1;437042.link:35396;97826.link:40862;17075;172490;749552_07:21:00;248401.0;411474.0;bus
80993;0;1;411384.link:27533;97826.link:40862;17075;172490;749552_07:21:00;288417.0;411474.0;bus
36904;0;1;296717.link:4473;75902.link:63560;19170;1622255;115399_07:23:00;274413.0;447989.0;bus
22472;0;1;247714.link:49782;130572.link:14643;12526;341182;1326782_07:37:00;375043.0;539706.0;bus
122379;0;1;513061.link:43952;97826.link:40862;17075;172490;749552_07:21:00;254915.0;411474.0;bus
122298;0;1;198457.link:6833;97826.link:40862;17075;172490;749552_07:21:00;338841.0;411474.0;bus
93403;0;1;292123.link:2767;581508.link:54324;19170;593598;950737_07:29:00;282972.0;51975.0;bus
216047;0;1;270219.link:51861;557401.link:54015;18874;1450073;689377_07:11:00;10361.0;6570.0;bus
101919;0;1;597159.link:6878;97826.link:40862;17075;172490;749552_07:21:00;323659.0;411474.0;bus
58900;0;1;452012.link:28701;319084.link:39197;12526;341182;1326782_07:37:00;283477.0;337282.0;bus
91791;0;1;612734.link:15503;514565.link:14296;21480;915170;1599966_07:24:00;552925.0;485025.0;bus
85464;0;1;365736.link:67510;148862.link:48740;15259;1018570;1619258_07:34:00;593923.0;384423.0;bus
51745;0;1;241331.link:28093;592919.link:57648;23106;996655;474264_07:33:00;86363.0;21217.0;bus
22750;0;1;431060.link:16905;205779.link:64871;23536;137506;577167_07:38:00;601422.0;574412.0;bus
150254;0;3;441804.link:43830;635139.link:25290;23106;666145;610420_07:13:00;124343.0;609285.0;bus
305677;0;1;571590.link:54113;635139.link:25290;23106;666145;610420_07:13:00;320996.0;609285.0;bus
32866;0;1;124200.link:29556;349065.link:30543;23106;57185;195188_07:33:00;177990.0;504931.0;bus
116906;0;1;226229.link:44009;635139.link:25290;23106;666145;610420_07:13:00;634585.0;609285.0;bus
305772;0;3;441804.link:43830;635139.link:25290;23106;666145;610420_07:13:00;124343.0;609285.0;bus
10877;0;1;353106.link:57790;197854.link:15078;8390;98964;1488495_07:35:00;318802.0;655169.0;bus
106946;0;1;577543.link:49924;626591.link:60893;22560;890601;878693_07:07:00;21775.0;384423.0;bus
142772;0;1;582236.link:68442;56361.link:56858;7883;1422728;1422728_07:05:00;247897.0;240045.0;bus
84216;0;3;383361.link:77252;674010.link:69003;21480;915170;1599966_07:24:00;666522.0;91217.0;bus
93976;0;1;573498.link:14431;626591.link:60893;22560;890601;878693_07:07:00;225816.0;384423.0;bus
183428;0;1;270219.link:51861;182741.link:1584;18874;1450073;689377_07:11:00;10361.0;100649.0;bus
123658;0;3;263484.link:9534;674010.link:69003;21480;915170;1599966_07:24:00;309005.0;91217.0;bus
34068;0;1;7750.link:41757;319084.link:39197;12526;889712;1407879_07:25:00;378316.0;337282.0;bus
265864;0;1;283719.link:2035;56361.link:56858;7883;1422728;1422728_07:05:00;227097.0;240045.0;bus
129238;0;1;292095.link:40285;627970.link:14964;5773;1701556;2079_07:19:00;74433.0;240045.0;bus
117506;0;1;163231.link:28889;147812.link:56814;14820;67308;67308_06:50:00;320286.0;240045.0;bus
178694;0;1;556320.link:57190;147812.link:56814;14820;67308;67308_06:50:00;322361.0;240045.0;bus
8263;0;1;431060.link:16905;25396.link:67197;23536;137506;577167_07:38:00;601422.0;146752.0;bus
205320;0;1;536295.link:74022;147812.link:56814;14820;67308;67308_06:50:00;597954.0;240045.0;bus
97528;0;1;217848.link:8743;147812.link:56814;14820;67308;67308_06:50:00;322469.0;240045.0;bus
173141;0;1;480144.link:71674;147812.link:56814;14820;67308;67308_06:50:00;59713.0;240045.0;bus
243739;0;1;597281.link:2434;147812.link:56814;14820;67308;67308_06:50:00;125049.0;240045.0;bus
48386;0;1;163231.link:28889;147812.link:56814;14820;67308;67308_06:50:00;320286.0;240045.0;bus
156578;0;3;410688.link:10330;1339.link:42050;5468;698978;1523519_07:44:00;96974.0;41520.0;bus
105136;0;1;174380.link:56057;1339.link:42050;5468;698978;1523519_07:44:00;26842.0;41520.0;bus
246208;0;1;608103.link:6888;170659.link:56816;17075;172490;749552_07:21:00;326494.0;240045.0;bus
208383;0;1;668428.link:81138;170659.link:56816;17075;172490;749552_07:21:00;36038.0;240045.0;bus
317082;0;1;573498.link:14431;450501.link:12280;22560;890601;878693_07:07:00;225816.0;577786.0;bus
316663;0;1;573498.link:14431;450501.link:12280;22560;890601;878693_07:07:00;225816.0;577786.0;bus
209640;0;5;168132.link:22317;93976.link:28291;21991;1707385;1439994_07:44:00;417625.0;185600.0;rail
124101;0;3;168132.link:22317;93976.link:28291;21991;1707385;1439994_07:44:00;417625.0;185600.0;rail
17418;0;1;175917.link:43827;624488.link:48404;23106;996655;474264_07:33:00;124343.0;222519.0;bus
123638;0;5;410688.link:10330;600692.link:33104;22934;948975;712817_07:42:00;96974.0;554130.0;bus
150254;0;5;427545.link:1197;410671.link:31846;13644;199392;486990_07:45:00;466408.0;286063.0;bus
132125;0;1;454730.link:47076;4350.link:69084;9289;1137759;49338_07:19:00;234165.0;135122.0;bus
118283;0;1;164482.link:7328;577087.link:61137;10853;452468;452468_07:23:00;189237.0;496096.0;bus
34582;0;1;200037.link:29352;85026.link:11436;9289;1673844;608361_07:15:00;510956.0;144775.0;bus
19635;1;4;390861.link:26160;69916.link:45428;7839;372860;1642757_07:01:00;348366.0;141548.0;bus
126269;0;5;106632.link:77253;301262.link:61683;5503;1117701;1714311_07:42:00;666522.0;263804.0;bus
94561;0;3;369013.link:14825;263861.link:54325;19170;233783;1709082_07:40:00;560248.0;51975.0;bus
132912;0;3;369013.link:14825;263861.link:54325;19170;233783;1709082_07:40:00;560248.0;51975.0;bus
146565;0;1;257575.link:30379;577087.link:61137;10853;452468;452468_07:23:00;172645.0;496096.0;bus
54665;0;1;220865.link:33131;525923.link:31305;3583;138538;1169428_07:49:00;549576.0;652547.0;bus
120705;0;1;244640.link:20907;602275.link:53030;3299;483115;483115_06:58:00;103883.0;240045.0;bus
129385;0;3;609932.link:22133;1339.link:42050;1573;629509;629509_07:49:00;96974.0;41520.0;bus
266297;0;1;32871.link:45628;261002.link:31608;9292;236054;236054_07:06:00;78933.0;189869.0;bus
120719;0;1;244640.link:20907;602275.link:53030;3299;483115;483115_06:58:00;103883.0;240045.0;bus
73263;0;1;431476.link:8762;162037.link:66392;22934;948975;712817_07:42:00;494189.0;538556.0;bus
72500;0;1;575778.link:69591;525923.link:31305;3583;138538;1169428_07:49:00;96062.0;652547.0;bus
98880;0;1;90683.link:5059;602275.link:53030;3299;483115;483115_06:58:00;550394.0;240045.0;bus
243009;0;1;146301.link:44993;602275.link:53030;3299;483115;483115_06:58:00;611505.0;240045.0;bus
263512;0;1;384542.link:26594;72018.link:58788;22781;277292;174288_07:06:00;453079.0;208691.0;bus
56399;0;1;438297.link:7184;654069.link:7460;19170;593598;950737_07:29:00;185600.0;77599.0;bus
5430;1;4;623855.link:52612;493058.link:55974;22934;948975;712817_07:42:00;297737.0;549576.0;bus
65758;0;1;300892.link:78915;72018.link:58788;22781;277292;174288_07:06:00;300843.0;208691.0;bus
39203;0;3;629769.link:12501;49478.link:9292;16059;258178;1355565_07:52:00;649912.0;601422.0;rail
35381;1;4;394254.link:68698;595833.link:22861;3583;138538;1169428_07:49:00;455158.0;429552.0;bus
72976;0;1;32776.link:28570;274959.link:57777;3654;1426959;1426959_07:36:00;668987.0;196004.0;bus
36884;0;1;487853.link:74533;274959.link:57777;3654;1426959;1426959_07:36:00;98126.0;196004.0;bus
93237;0;1;410295.link:55715;526251.link:42051;5409;1451762;1451762_07:36:00;402724.0;41520.0;bus
35245;0;1;410295.link:55715;526251.link:42051;5409;1451762;1451762_07:36:00;402724.0;41520.0;bus
284790;0;1;275445.link:39198;486011.link:55512;12526;341182;1326782_07:37:00;337282.0;379758.0;bus
236172;0;1;300892.link:78915;611413.link:72769;22781;277292;174288_07:06:00;300843.0;210166.0;bus
248950;0;1;550946.link:6124;526251.link:42051;5409;1451762;1451762_07:36:00;323161.0;41520.0;bus
197276;0;1;41162.link:64840;227716.link:24297;21536;412987;498393_07:45:00;671895.0;377344.0;bus
246925;0;1;400083.link:26943;626591.link:60893;10278;855252;855252_07:12:00;36053.0;384423.0;bus
246877;0;1;400083.link:26943;626591.link:60893;10278;855252;855252_07:12:00;36053.0;384423.0;bus
89863;0;1;635458.link:52595;626591.link:60893;10278;855252;855252_07:12:00;55150.0;384423.0;bus
386894;0;1;434885.link:11740;435836.link:13589;7839;372860;1642757_07:01:00;536641.0;96974.0;bus
62383;0;1;615331.link:912;227716.link:24297;21536;412987;498393_07:45:00;590788.0;377344.0;bus
29476;0;1;488041.link:38504;311527.link:76935;23304;296562;670183_07:34:00;319123.0;42579.0;bus
62503;0;1;374122.link:71238;227716.link:24297;21536;412987;498393_07:45:00;180584.0;377344.0;bus
223378;0;1;365736.link:67510;626591.link:60893;10278;855252;855252_07:12:00;593923.0;384423.0;bus
218812;0;3;53851.link:61582;674010.link:69003;966;1482539;1646960_07:52:00;96974.0;91217.0;bus
274947;0;1;5303.link:14902;626591.link:60893;10278;855252;855252_07:12:00;481560.0;384423.0;bus
301195;0;1;609002.link:56505;626591.link:60893;10278;855252;855252_07:12:00;648007.0;384423.0;bus
77280;0;1;461813.link:6576;227716.link:24297;21536;412987;498393_07:45:00;482918.0;377344.0;bus
214997;0;1;400083.link:26943;626591.link:60893;10278;855252;855252_07:12:00;36053.0;384423.0;bus
29905;0;1;514721.link:4056;164416.link:29215;5773;1557431;1557431_07:52:00;68938.0;642971.0;bus
