source_edge_id,from_node,to_node,distance,travel_time,capacity,freespeed,permlanes
10044,28214,32038,46.79346631307749,0.08904377031590409,600.0,4.166666666666667,1.0
10045,32038,28214,46.79346631307749,0.08904377031590409,600.0,4.166666666666667,1.0
10047,16309,10937,27.614996959184456,0.3017683958339802,600.0,8.333333333333334,1.0
10048,10937,16309,27.614996959184456,0.3017683958339802,600.0,8.333333333333334,1.0
10049,2737,11093,192.00768456960577,0.28934027135469054,8000.0,55.55555555555556,4.0
1005,11835,11836,60.11028261212143,0.06931703671322359,600.0,4.166666666666667,1.0
10050,2736,2737,229.2929740815216,0.24229070157118565,6000.0,55.55555555555556,3.0
10051,4377,24197,279.1632033851627,0.19900744396784023,6000.0,55.55555555555556,3.0
10052,18689,18690,28.487020436346313,0.09751029539872966,300.0,2.7777777777777777,1.0
10053,18690,18689,28.487020436346313,0.09751029539872966,300.0,2.7777777777777777,1.0
10054,20941,29783,87.27736559055099,0.047740518271529586,600.0,4.166666666666667,1.0
10055,29783,20941,87.27736559055099,0.047740518271529586,600.0,4.166666666666667,1.0
10057,24197,18166,168.66308214656505,0.3293877643435854,8000.0,55.55555555555556,4.0
10058,16382,4487,55.41463855436207,0.25063573906132786,600.0,13.88888888888889,1.0
10059,4487,16382,55.41463855436207,0.25063573906132786,600.0,13.88888888888889,1.0
1006,11836,11835,60.11028261212143,0.06931703671322359,600.0,4.166666666666667,1.0
10060,24980,24981,98.38381737023379,0.08470227681828699,600.0,8.333333333333334,1.0
10061,24981,24980,98.38381737023379,0.08470227681828699,600.0,8.333333333333334,1.0
10062,24982,24983,127.46643310786423,0.0653766888281994,600.0,8.333333333333334,1.0
10063,24983,24982,127.46643310786423,0.0653766888281994,600.0,8.333333333333334,1.0
10064,14675,19103,556.9997210679355,0.012467590524336101,600.0,6.944444444444445,1.0
10065,19103,14675,556.9997210679355,0.012467590524336101,600.0,6.944444444444445,1.0
10066,19103,19104,311.2060950465632,0.022314615796343595,600.0,6.944444444444445,1.0
10067,19104,19103,311.2060950465632,0.022314615796343595,600.0,6.944444444444445,1.0
10068,33407,15139,27.77777777777778,1.0,600.0,27.77777777777778,1.0
10069,15139,33407,27.77777777777778,1.0,600.0,27.77777777777778,1.0
1007,11836,11837,20.314185634011356,0.20511118396449807,600.0,4.166666666666667,1.0
10070,1028,1029,117.61503749752913,0.035426309044489325,600.0,4.166666666666667,1.0
10071,1029,1028,117.61503749752913,0.035426309044489325,600.0,4.166666666666667,1.0
10072,14283,1028,12.06166674223679,0.34544700626457325,600.0,4.166666666666667,1.0
10073,1028,14283,12.06166674223679,0.34544700626457325,600.0,4.166666666666667,1.0
10074,1200,1195,294.43003285699103,0.02358606008041803,600.0,6.944444444444445,1.0
10075,1195,1200,294.43003285699103,0.02358606008041803,600.0,6.944444444444445,1.0
10076,7395,33351,283.83864067480926,0.04893234006430165,600.0,13.88888888888889,1.0
10077,33351,7395,283.83864067480926,0.04893234006430165,600.0,13.88888888888889,1.0
10078,14221,28429,75.78994115223253,0.10995302551554839,600.0,8.333333333333334,1.0
10079,28429,14221,75.78994115223253,0.10995302551554839,600.0,8.333333333333334,1.0
1008,11837,11836,20.314185634011356,0.20511118396449807,600.0,4.166666666666667,1.0
10080,28429,31415,202.76939828303466,0.04109758870863389,600.0,8.333333333333334,1.0
10081,31415,28429,202.76939828303466,0.04109758870863389,600.0,8.333333333333334,1.0
10083,24559,21497,37.94308056933403,0.10981361039077592,600.0,4.166666666666667,1.0
10084,21497,24559,37.94308056933403,0.10981361039077592,600.0,4.166666666666667,1.0
10085,15269,5902,518.5153370233875,0.013392939318458806,600.0,6.944444444444445,1.0
10086,5902,15269,518.5153370233875,0.013392939318458806,600.0,6.944444444444445,1.0
10087,5902,5901,529.4747906663272,0.01311572253648768,600.0,6.944444444444445,1.0
10088,5901,5902,529.4747906663272,0.01311572253648768,600.0,6.944444444444445,1.0
10089,5901,15270,687.7241811462413,0.01009771742047811,600.0,6.944444444444445,1.0
1009,11837,11838,34.81497035334986,0.1196803163805008,600.0,4.166666666666667,1.0
10090,15270,5901,687.7241811462413,0.01009771742047811,600.0,6.944444444444445,1.0
10091,15270,33653,45.92560419706332,0.15121073670901214,600.0,6.944444444444445,1.0
10092,33653,15270,45.92560419706332,0.15121073670901214,600.0,6.944444444444445,1.0
10093,6362,6361,17.53717968288598,0.15839364299201025,300.0,2.7777777777777777,1.0
10094,6361,6362,17.53717968288598,0.15839364299201025,300.0,2.7777777777777777,1.0
10095,6360,6342,71.88228341583479,0.03864342708353456,300.0,2.7777777777777777,1.0
10096,6342,6360,71.88228341583479,0.03864342708353456,300.0,2.7777777777777777,1.0
10097,6342,6362,21.95807982197159,0.12650367428750717,300.0,2.7777777777777777,1.0
10098,6362,6342,21.95807982197159,0.12650367428750717,300.0,2.7777777777777777,1.0
10099,6362,6363,63.56027418472702,0.04370304900989954,300.0,2.7777777777777777,1.0
101,12405,35052,8.333333333333334,1.0,600.0,8.333333333333334,1.0
1010,11838,11837,34.81497035334986,0.1196803163805008,600.0,4.166666666666667,1.0
10100,6363,6362,63.56027418472702,0.04370304900989954,300.0,2.7777777777777777,1.0
10101,26835,35117,255.87607842630223,0.01628392420382805,1200.0,4.166666666666667,2.0
10102,35117,26835,255.87607842630223,0.01628392420382805,600.0,4.166666666666667,1.0
10103,35117,28562,144.93979507250285,0.028747568358175105,1200.0,4.166666666666667,2.0
10104,28562,35117,144.93979507250285,0.028747568358175105,600.0,4.166666666666667,1.0
10105,22676,22393,71.79087130877852,0.05803894827721879,600.0,4.166666666666667,1.0
10106,22393,22676,71.79087130877852,0.05803894827721879,600.0,4.166666666666667,1.0
10107,22393,21496,80.8123297770973,0.05155978893517218,600.0,4.166666666666667,1.0
10108,21496,22393,80.8123297770973,0.05155978893517218,600.0,4.166666666666667,1.0
10109,29686,29683,40.80237107428031,0.20423649689775586,600.0,8.333333333333334,1.0
1011,11840,28260,58.38350179008664,0.07136719345214329,600.0,4.166666666666667,1.0
10110,29683,29686,40.80237107428031,0.20423649689775586,600.0,8.333333333333334,1.0
10111,20942,20943,229.8725006664984,0.018125990079656,600.0,4.166666666666667,1.0
10112,20943,20942,229.8725006664984,0.018125990079656,600.0,4.166666666666667,1.0
10113,24984,24985,88.5634751540007,0.0940944708734918,600.0,8.333333333333334,1.0
10114,24985,24984,88.5634751540007,0.0940944708734918,600.0,8.333333333333334,1.0
10115,33124,35138,79.73678317866751,0.17418421379964413,600.0,13.88888888888889,1.0
10116,35138,33124,79.73678317866751,0.17418421379964413,600.0,13.88888888888889,1.0
10117,6364,20239,100.56538959824222,0.04143241211824924,600.0,4.166666666666667,1.0
10118,20239,6364,100.56538959824222,0.04143241211824924,600.0,4.166666666666667,1.0
1012,28260,11840,58.38350179008664,0.07136719345214329,600.0,4.166666666666667,1.0
10121,28545,11652,336.8179299981413,0.012370679514269504,600.0,4.166666666666667,1.0
10122,11652,28545,336.8179299981413,0.012370679514269504,600.0,4.166666666666667,1.0
10123,11652,27737,9.165934094496409,0.4545817833414817,600.0,4.166666666666667,1.0
10124,27737,11652,9.165934094496409,0.4545817833414817,600.0,4.166666666666667,1.0
10125,2772,2767,84.95758775451425,0.6539210566581041,6000.0,55.55555555555556,3.0
10126,2769,14153,534.7764408299167,0.10388557033166829,6000.0,55.55555555555556,3.0
10127,12097,34082,13.88888888888889,1.0,600.0,13.88888888888889,1.0
10128,34082,12097,13.88888888888889,1.0,600.0,13.88888888888889,1.0
10129,2766,2769,82.82256936177859,0.6707779773515894,6000.0,55.55555555555556,3.0
1013,11839,11836,37.17728304887036,0.1120756097531251,600.0,4.166666666666667,1.0
10130,26363,32902,77.54228700848566,0.2865819810007717,2000.0,22.22222222222222,2.0
10131,32902,26363,77.54228700848566,0.2507592333756752,1000.0,19.444444444444443,1.0
10132,10376,10363,275.9763903266828,0.050326366224473514,600.0,13.88888888888889,1.0
10133,10363,10376,275.9763903266828,0.050326366224473514,600.0,13.88888888888889,1.0
10134,10358,10365,95.36592941133526,0.14563784964526383,600.0,13.88888888888889,1.0
10135,10365,10358,95.36592941133526,0.14563784964526383,600.0,13.88888888888889,1.0
10136,2303,5841,16.666666666666668,1.0,1000.0,16.666666666666668,1.0
10137,6564,2304,16.666666666666668,1.0,1000.0,16.666666666666668,1.0
10138,2304,6564,16.666666666666668,1.0,1000.0,16.666666666666668,1.0
